id,x,y
1,-0.00802124098856872,-0.13603164711800927
2,0.11842507595398909,-0.031522532124842274
3,-0.24635150628109134,0.09144995448195274
4,-0.6717491294622531,0.002910118176104997
5,-0.867956590996772,1.2546043729731056
6,-1.2115791800124485,0.751938566895838
7,0.06720565854034258,1.3805643664003282
8,-0.8204419904106206,0.4296422559339766
9,0.5678313462512365,-0.08846370510533343
10,-0.9192177859731798,0.25225698904885074
11,-0.8654929529851663,0.07290573895081709
12,-0.4609469625114476,0.08467128435926846
13,1.0295151601456807,0.21926157363091214
14,0.8428202387578535,0.4189848052241559
15,0.7781166014336777,0.2814117842788612
16,0.9116569032894326,0.3095171554633355
17,0.9524512749351104,-0.08223021307207501
18,0.5504380938312916,-0.14453928882272876
19,0.15134998551205986,-0.14006981401023966
20,1.5084446223807615,0.20265446386078986
21,-1.387740625224765,0.046777267165381345
22,-2.3613057633328083,0.09040168318601267
23,-1.3979587099568869,-0.023391718448209625
24,-2.2845260992662175,0.009093791763652125
25,1.062589031041305,-0.010360948598022562
26,-0.00698045856312346,0.01193055365741018
27,0.38233368773551124,-0.005048137316530791
28,0.2898140117055764,-0.001381227426398296
29,0.007597751451612559,-0.01680651138353312
30,0.27633435667187567,-0.04536876664270991
31,-1.122220403747299,0.0704860561535499
32,-1.1200531794059774,-0.02458103341488031
33,-1.2713236440216873,-0.028694599706067612
34,-0.957446411305134,-0.12330800739466327
35,0.8096946614192947,-0.02185058794503534
36,1.1050687658240528,0.0023232389873541794
37,0.6976477612541229,-0.037112430000344455
38,0.689743707356613,0.001088476891464581
39,-0.6122827387973745,0.03536673688024791
40,-0.863472522726852,0.12263044553049511
41,-0.7100188976275398,0.04207116961037495
42,-1.5677303757364616,0.033072774411716084
43,1.3074864601555258,0.054757332204508735
44,1.4211665770513058,0.08513454895257497
45,1.3357278797332888,0.11814059536945189
46,0.5141637678911147,0.1459355525143733
47,1.4705428184066893,0.07482806997610839
48,1.003766979287095,0.07267523161008618
49,0.9703991234939436,-0.030160629125470243
50,1.3300408589866348,0.03218098095223069
51,1.0745721178352585,0.06484003219676691
52,0.8311503487951827,-0.07037320067033054
53,1.0373423636795476,0.10868029784964671
54,0.892476432825408,0.0024439863141415617
55,1.438469843664385,-0.05608840132077082
56,1.2672416943647056,-0.036492779153771956
57,1.7765405484215369,0.1421233651008827
58,1.2983327612547781,0.08525850454994666
59,0.6741048144750832,0.02620049430916245
60,1.2483998355652832,-0.06455084036174945
61,0.8152753379783131,-0.017915559247468026
62,1.0749421065336602,0.12003444518073775
63,-0.45116455121741805,-0.15628357063994266
64,1.2049649501830881,-0.17022121719139732
65,1.9939679927585325,-0.10625755334317383
66,1.677199832835181,-0.2222893970860841
67,1.2645446035287222,0.08449511928598727
68,0.21582174617477928,-0.26634058751096396
69,0.34225491780358336,0.09333254226867473
70,0.744171289477752,-0.23229059771417146
71,0.5818234348105222,0.027630209706746355
72,-0.3741416699534464,0.07194082261792312
73,0.03794032972821609,-0.047102524873581325
74,0.3498601268106887,0.06771717411599479
75,2.1791381705544044,-0.12337370752007312
76,1.6637209014422778,-0.07247271474330325
77,1.8341360737184889,-0.12678582052364448
78,1.9731260497865948,-0.05516993852022282
79,0.8297172134662365,-0.08505755986879787
80,1.2291346954099023,0.029384812182492216
81,-0.023132004738181854,0.24248987925498597
82,0.6349852318689024,-0.5527855507578255
83,-1.594433205398664,-0.12822548043254747
84,-2.812235481492904,0.1128300936001036
85,-0.881015202324006,-0.17966235129930724
86,-0.9976671382322433,-0.26383969602362517
87,-1.7612131417233188,0.28226133203710496
88,0.7930173695029907,-0.29592935256572983
89,-3.4737999562965136,-0.23320442886217563
90,0.5525431250588427,-0.6146547404804962
91,-1.604479366019057,0.07254025786744883
92,-1.387689452158566,0.046759925814545106
93,-1.855371101997835,0.06369897021880225
94,-1.1995661405958764,0.11677974849163683
95,0.49696492926844094,-0.501489745816679
96,-0.3666617406968893,0.02140564241054737
97,-0.11243880450963019,-0.10906800109169285
98,-0.6218896071066543,-0.46226757248647404
